statement ID,time,document ID,document type,text,mp,party,concept,agreement,category
555,2010-05-07,4,EoV,dann auf das Verstreichen der Landtagswahl in Nordrhein-Westfalen hofften,"Binding, Lothar",SPD,Electioneering,0,Politics
562,2010-05-07,4,EoV,"Als die Schwierigkeiten Griechenlands vor einiger Zeit offenkundig wurden und der Staat in Zahlungsnot geriet, kam eine folgenschwere Entwicklung in Gang: Kanzlerin Merkel ließ sich in der Bild-Zeitung als “eiserne Kanzlerin” feiern: Keinen Cent für die Griechen! Das Volk jubelte: Merkel spart, alle Griechen sind korrupt und Verschwender. Diese unüberlegte, lautstarke Verweigerung jeglicher Hilfe hat der Zahlungsfähigkeit Griechenlands schwer geschadet","Binding, Lothar",SPD,Crisis management_Persistence,0,Politics
558,2010-05-07,4,EoV,"Kanzlerin Merkel ließ sich in der Bild-Zeitung als “eiserne Kanzlerin” feiern: Keinen Cent für die Griechen! Das Volk jubelte: Merkel spart, alle Griechen sind korrupt und Verschwender.","Binding, Lothar",SPD,Populism_Media,0,Politics
576,2010-05-07,4,EoV,Wenn Kanzlerin Merkel sich bei der Bild-Zeitung unterhakt und verkündet: “Keinen Cent für die Griechen!”,"Binding, Lothar",SPD,Populism_Chancellor,0,Politics
577,2010-05-07,4,EoV,der wichtigsten Volkswirtschaft,"Binding, Lothar",SPD,Germany_Largest economy,1,Polity
566,2010-05-07,4,EoV,"Ganz abgesehen von dem politischen Schaden, dass die Regierung Merkel international keine klare Linie verfolgt. Mit dieser “Wackelstrategie”, Zögerlichkeit und falschen Äußerungen, die dem Wahlkampf in Nordrhein-Westfalen geschuldet sind, haben Kanzlerin Merkel und Finanzminister Schäuble sehr viele Partner in Europa irritiert und die große finanzpolitische Reputation, die Peer Steinbrück aufgebaut hatte, in kurzer Zeit verspielt. Das ist nicht die politische Führung, die man sich in einer solchen Krise von einer Bundesregierung erhofft und erwartet.","Binding, Lothar",SPD,Crisis management_German role/image,0,Politics
569,2010-05-07,4,EoV,Fälschungen in der Statistik und den Finanzdaten,"Binding, Lothar",SPD,Crisis causes_Greece_Cheating,1,Policy
568,2010-05-07,4,EoV,Korruption,"Binding, Lothar",SPD,Crisis causes_Greece_Clientelism/corruption,1,Policy
570,2010-05-07,4,EoV,schwache Bekämpfung der Steuerhinterziehung,"Binding, Lothar",SPD,Crisis causes_Greece_Tax fraud,1,Policy
572,2010-05-07,4,EoV,sehr hohe Militärausgaben,"Binding, Lothar",SPD,Greece_Military expenditure,0,Policy
574,2010-05-07,4,EoV,ein riesiger öffentlicher Sektor,"Binding, Lothar",SPD,Crisis causes_Greece_Public sector,1,Polity
575,2010-05-07,4,EoV,"Griechenland hat einiges getan, um seine Staatsfinanzen zu ruinieren, und es versäumt, seine strukturellen Wirtschaftsprobleme zu lösen. Deshalb sind harte Auflagen in Verbindung mit der internationalen Hilfe gerechtfertigt und notwendig.","Binding, Lothar",SPD,Aid_Conditionality,1,Policy
580,2010-05-07,4,EoV,auch wenn dies dem neoliberalen Zeitgeist entspricht,"Binding, Lothar",SPD,Neoliberalism,0,Polity
586,2010-05-07,4,EoV,"Wenn aber das Eigenkapital für diese Besicherung gebraucht wird, kann die Bank weniger Kredite an die heimische Wirtschaft und an Privatpersonen vergeben. Es fehlt an Investitionen, an Konsum, an Vertrauen in die Banken – die Kreditklemme geht um. Dass manche Banken – selbst solche, die der deutsche Staat in der Finanzkrise unterstützt oder sogar gerettet hat – sich bei der EZB “billiges” Geld für weniger als 2 Prozent Zinsen besorgen können und dies dann zu viel höheren Kreditzinsen weitergeben, steht auf einem anderen Blatt. Natürlich sollen die Banken Gewinne machen, um wieder selbstständig auf die Beine zu kommen, aber wenn der Staat schon hilft, privates Fehlverhalten und Versagen im Finanzmanagement zu kompensieren, um das Geld der Sparerinnen und Sparer zu schützen, dann sollten die Banken wenigstens bei der Vergabe von Krediten an die heimische Wirtschaft Maß und Ziel halten.","Binding, Lothar",SPD,Financial sector_Interest rates,0,Polity
587,2010-05-07,4,EoV,"Es gibt noch eine schreckliche Entwicklung: Um Griechenland am Finanzmarkt zu stützen, verletzt die Europäische Zentralbank eherne Grundsätze und setzt – nur für Griechenland – eine wichtige Regel außer Kraft: Sie akzeptiert Staatsanleihen als Sicherheit für Kredite auch dann, wenn sie kein befriedigendes Rating, also mindestens BBB, haben. Bisher wurden nur Staatsanleihen mit einem mindestens befriedigenden Rating als Sicherheit akzeptiert.","Binding, Lothar",SPD,Crisis management_ECB,0,Politics
5538,2010-05-07,4,EoV,"Und nun das Schlimmste: Das Gesetz reflektiert die Krise nicht, nicht die Verursacher, nicht die Profiteure, nicht die internationalen Finanzbeziehungen, nicht die Verhältnisse in Griechenland, natürlich auch nicht die Bedeutung der Reallöhne für unseren Exportüberschuss und die fehlende Binnennachfrage.","Binding, Lothar",SPD,Germany_Trade surplus,0,Polity
588,2010-05-07,4,EoV,"Das “Modell Griechenland”, dieses magere Gesetz, über das hier abgestimmt wird, enthält keine Komponente der Prophylaxe. Der Finanzmarkt agiert wie bisher und kann ein Land nach dem anderen in seinen Fokus rücken.","Binding, Lothar",SPD,Aid_Crisis solution/prevention,0,Policy
590,2010-05-07,4,EoV,"Noch vor zwei Wochen war Schäuble sowohl im Finanzausschuss als auch im Haushaltsausschuss. Wer sich Aufklärung, Sachinformation oder gar ernsthafte Zusammenarbeit erwartet hatte, wurde enttäuscht. Der Bundesfinanzminister hat Nebel verbreitet. Er hat es bei vagen Andeutungen belassen, statt mit klarer Sicht die Probleme anzupacken.","Binding, Lothar",SPD,Crisis management_Finance minister,0,Politics
592,2010-05-07,4,EoV,"Die freiwillige oder angekündigte gesetzlich definierte Bankenabgabe ist ein Werbegag von Ackermann. Er kümmert sich um 2 Milliarden Euro, alle freuen sich, sind dankbar, die Bild-Zeitung hat eine tolle Schlagzeile – der Schaden von einigen 100 Milliarden gerät in Vergessenheit. Und es soll doch niemand an einen plötzlichen “Anfall” von Wohltätigkeit der Banken glauben: Die freiwilligen Abgaben werden einfach auf die Preise, sprich: Zinsen der Kreditnehmer oder der Einleger und Sparer, abgewälzt.","Binding, Lothar",SPD,Aid_Private sector involvement_Voluntary,0,Policy
594,2010-05-07,4,EoV,"Nein, unsere Überlegungen müssen auf das Verhalten von Bankern, Finanzberatern, Fondsmanagern etc. wirken: Einige Produkte müssen auch verboten und die Finanzmärkte wirksam reguliert werden, damit sich so etwas nicht wiederholt.","Binding, Lothar",SPD,Financial regulation,1,Policy
595,2010-05-07,4,EoV,Auch wenn sich Kanzlerin und Finanzminister bisher mit eigenen Vorschlägen und Forderungen national wie international nicht leichtgetan haben,"Binding, Lothar",SPD,Commitment_Financial regulation_Government,0,Politics
597,2010-05-07,4,EoV,Einschränkung oder Verbot des CDS-Handels,"Binding, Lothar",SPD,Financial regulation_CDS,1,Policy
598,2010-05-07,4,EoV,Auflegen einer Euro-Anleihe zu niedrigen Zinsen,"Binding, Lothar",SPD,EU_Euro bonds,1,Policy
599,2010-05-07,4,EoV,Aufbau einer europäischen Ratingagentur mit transparenten Verfahren,"Binding, Lothar",SPD,Financial regulation_European rating agency,1,Policy
607,2010-05-07,4,EoV,Überwachung der Leistungsbilanzdefizite und -Überschüsse,"Binding, Lothar",SPD,EU_Monitoring,1,Policy
608,2010-05-07,4,EoV,Einführung strengerer Haftungsvorschriften für Vorstände und Aufsichtsräte,"Binding, Lothar",SPD,Financial regulation_Liability,1,Policy
601,2010-05-07,4,EoV,"Das schlechte Krisenmanagement der Bundesregierung hat mich in eine Situation gebracht, in der meine Zustimmung zu einem untauglichen Gesetzentwurf erwartet wird.","Binding, Lothar",SPD,Crisis management_Government,0,Politics
606,2010-05-07,4,EoV,"Wir müssen Griechenland, den Griechen, helfen, weil wir in Europa eine befreundete Zukunftsgemeinschaft bilden.","Binding, Lothar",SPD,EU_Friendship,1,Polity
4,2010-05-07,4,EoV,zu diesem Gesetz gebe es keine Alternative – ein schwerer Irrtum,"Binding, Lothar",SPD,Alternatives,1,Politics
623,2010-05-07,5,EoV,"Die Notwendigkeit der heutigen Abstimmung ist das Ergebnis einer Politik, die ökonomische Notwendigkeiten vor dem Hintergrund des Ziels der europäischen Einigung ausgeblendet hat.","Blumenthal, Sebastian",FDP,EU_Realpolitik,0,Politics
960,2010-05-07,5,EoV,"Mit dem vorliegenden Gesetzentwurf und den Maßnahmen, die er unterstützen soll, kann lediglich ein Zeitgewinn zur Reparatur des ökonomisch missglückten Maastricht-Vertrags erreicht werden.

Um diesen Zeitgewinn durch eine kurzfristige Stabilisierung unserer gemeinsamen Währung geht es bei dieser Abstimmung.","Blumenthal, Sebastian",FDP,Aid_Time gain,1,Policy
611,2010-05-07,5,EoV,Um diesen Zeitgewinn durch eine kurzfristige Stabilisierung unserer gemeinsamen Währung geht es bei dieser Abstimmung.,"Blumenthal, Sebastian",FDP,Aid_Currency stabilisation,1,Policy
622,2010-05-07,5,EoV,"Ginge es nur um Griechenland, stünde meine Entscheidung fest.

Einem Partner, der von Beginn an durch Abgabe falscher Daten das Vertrauen der Mitstreiter in der Schicksalsgemeinschaft Euro missbraucht hat, der über Jahre hinweg deutlich über seine Verhältnisse gelebt hat, kann auch mit viel gutem Willen nicht geholfen werden.
","Blumenthal, Sebastian",FDP,Solidarity_Greece,0,Polity
621,2010-05-07,5,EoV,"Einem Partner, der von Beginn an durch Abgabe falscher Daten das Vertrauen der Mitstreiter in der Schicksalsgemeinschaft Euro missbraucht hat","Blumenthal, Sebastian",FDP,Greece_Cheating,1,Politics
612,2010-05-07,5,EoV,Schicksalsgemeinschaft Euro,"Blumenthal, Sebastian",FDP,EU_Community_Fate,1,Polity
613,2010-05-07,5,EoV,der über Jahre hinweg deutlich über seine Verhältnisse gelebt hat,"Blumenthal, Sebastian",FDP,Crisis causes_Living beyond their means,1,Politics
614,2010-05-07,5,EoV,"Als Ultima Ratio muss es der Staatengemeinschaft in der Euro-Zone möglich sein, ein Mitglied auch auszuschließen. Das Selbstbestimmungsrecht der Völker ist ein hohes und wichtiges Gut. Es endet aber dort, wo das eigene jahrelange Fehlverhalten die Existenzgrundlagen anderer Völker innerhalb der Währungsunion bedroht.
","Blumenthal, Sebastian",FDP,EMU_Expulsion,1,Policy
5580,2010-05-07,5,EoV,"Das Selbstbestimmungsrecht der Völker ist ein hohes und wichtiges Gut. Es endet aber dort, wo das eigene jahrelange Fehlverhalten die Existenzgrundlagen anderer Völker innerhalb der Währungsunion bedroht.","Blumenthal, Sebastian",FDP,EMU_Sovereignty,0,Polity
617,2010-05-07,5,EoV,"Im Vertrauen darauf, dass die nunmehr verbleibende Zeit genutzt wird, um den Maastricht-Vertrag so zu ändern, dass aus der Währungsunion nicht eine dauerhafte Transferunion wird","Blumenthal, Sebastian",FDP,EU_Transfer union,0,Polity
620,2010-05-07,5,EoV,"Diese Entscheidung ist kein Freibrief für eventuell anstehende ähnliche Entscheidungen in der Zukunft.
","Blumenthal, Sebastian",FDP,Aid_Last time,1,Policy
625,2010-05-07,6,EoV,Es geht letztlich um die Zukunft unseres gemeinsamen Europas.,"Börnsen, Wolfgang",CDU,Aid_EU's future,1,Policy
624,2010-05-07,6,EoV,"Es geht um die Stabilität des Euros, unserer Währung.","Börnsen, Wolfgang",CDU,Aid_Currency stabilisation,1,Policy
627,2010-05-07,6,EoV,"Es geht um die wirtschaftliche Situation unseres Landes und um die Existenzsicherheit unserer Bürgerinnen und Bürger in Deutschland. Wir dürfen nicht verkennen, dass fast 70 Prozent unseres Handels auf EU-Länder entfallen und jeder fünfte Arbeitsplatz davon abhängig ist.","Börnsen, Wolfgang",CDU,Germany_National interest_Exports,1,Polity
631,2010-05-07,6,EoV,"Bricht ein Glied aus der europäischen Kette, setzen wir den gesamten Handelsraum aufs Spiel.","Börnsen, Wolfgang",CDU,EU_Common market,1,Polity
632,2010-05-07,6,EoV,Griechenland hat in den vergangenen Jahren schwere Fehler gemacht.,"Börnsen, Wolfgang",CDU,Crisis causes_Greece,1,Polity
610,2010-05-07,6,EoV,"Im Jahr 2000, als Rot-Grün den Antrag zur Aufnahme Griechenlands in die Währungsunion stellte, habe ich dagegengestimmt. Erst sollte finanziell, wirtschaftlich und politisch Klarheit herrschen. Meine Fraktion und ich unterlagen damals.","Börnsen, Wolfgang",CDU,Responsibility_Greek EMU entry_Red-green,1,Politics
630,2010-05-07,6,EoV,"Im Jahr 2000, als Rot-Grün den Antrag zur Aufnahme Griechenlands in die Währungsunion stellte, habe ich dagegengestimmt. Erst sollte finanziell, wirtschaftlich und politisch Klarheit herrschen. Meine Fraktion und ich unterlagen damals.","Börnsen, Wolfgang",CDU,EMU_Greek entry,0,Polity
609,2010-05-07,6,EoV,aus Verantwortung für unser Land und für die Europäische Gemeinschaft,"Börnsen, Wolfgang",CDU,EU_Community,1,Polity
629,2010-05-07,6,EoV,aus Verantwortung für unser Land und für die Europäische Gemeinschaft,"Börnsen, Wolfgang",CDU,Commitment_Pro-Europe,1,Politics
628,2010-05-07,6,EoV,"unter der Voraussetzung, dass alle Staaten sowie die Banken sich beteiligen","Börnsen, Wolfgang",CDU,Aid_Private sector involvement,1,Policy
633,2010-05-07,6,EoV,"wir in Europa wie weltweit schnellstmöglich Institutionen schaffen, die Staaten wie Banken einer laufenden Kontrolle unterziehen, um im Vorwege eine Krise dieser Art zu unterbinden","Börnsen, Wolfgang",CDU,EU_Monitoring,1,Policy
634,2010-05-07,6,EoV,"Nicht Kartelle und Monopolisten, sondern das Primat der Politik, die von den Bürgern gewählten Parlamente und damit die Regierungen haben zu herrschen.","Börnsen, Wolfgang",CDU,Financial regulation_Primacy of politics,1,Policy
635,2010-05-07,6,EoV,"Nicht Kartelle und Monopolisten, sondern das Primat der Politik, die von den Bürgern gewählten Parlamente und damit die Regierungen haben zu herrschen. Weltweit ist unverzüglich ein Finanzsystem sicherzustellen, das Transparenz und Überprüfbarkeit bis hin zu Verboten ermöglicht.","Börnsen, Wolfgang",CDU,Financial regulation,1,Policy
5,2010-05-07,7,EoV,"Dem Gesetz werde ich zustimmen, weil es keine Alternative gibt, um die Stabilität der Gemeinschaftswährung Euro nicht zu gefährden.","Bracht-Bendt, Nicole",FDP,Alternatives,0,Politics
636,2010-05-07,7,EoV,"Dem Gesetz werde ich zustimmen, weil es keine Alternative gibt, um die Stabilität der Gemeinschaftswährung Euro nicht zu gefährden.
","Bracht-Bendt, Nicole",FDP,Aid_Currency stabilisation,1,Policy
637,2010-05-07,7,EoV,"Dennoch möchte ich an dieser Stelle deutlich zum Ausdruck bringen, dass aus meiner Sicht Griechenland für die derzeitige Notlage maßgeblich selbst verantwortlich ist.","Bracht-Bendt, Nicole",FDP,Crisis causes_Greece,1,Polity
638,2010-05-07,7,EoV,"Ich bedaure, dass die Verhandlungen der letzten Wochen nicht vorrangig eine geregelte Insolvenz oder eine Umschuldung zum Ziel hatten.","Bracht-Bendt, Nicole",FDP,Greece_Debt restructuring,1,Policy
639,2010-05-07,7,EoV,"Ich bedaure, dass die Verhandlungen der letzten Wochen nicht vorrangig eine geregelte Insolvenz oder eine Umschuldung zum Ziel hatten.","Bracht-Bendt, Nicole",FDP,Alternatives_Greek insolvency,1,Politics
5539,2010-05-07,7,EoV,"Es ist mir ein Anliegen, darauf hinzuweisen, dass ich mich als Bundestagsabgeordnete in der Verantwortung gegenüber dem deutschen Steuerzahler sehe, der letztlich für die Kredite der Kreditanstalt für Wiederaufbau haftet.","Bracht-Bendt, Nicole",FDP,Aid_Guaranty,1,Policy
641,2010-05-07,7,EoV,"Ich fordere Griechenland auf, alles in seiner Macht Stehende zu unternehmen, um sein Staatsdefizit in den Griff zu bekommen.
","Bracht-Bendt, Nicole",FDP,Fiscal consolidation_Greece,1,Policy
642,2010-05-07,7,EoV,"Darüber hinaus halte ich es für unverzichtbar, den EU-Staaten, die das Rettungspaket gewährleisten, mehr Möglichkeiten der Kontrolle und Überprüfung einzuräumen.","Bracht-Bendt, Nicole",FDP,Aid_Monitoring,1,Policy
643,2010-05-07,7,EoV,"Es müssen Sanktionsmöglichkeiten sichergestellt werden, um weitere Entwicklungen, die für die Gemeinschaftswährung ein Risiko darstellen, einzudämmen.","Bracht-Bendt, Nicole",FDP,EU_SGP_Sanctions,1,Policy
644,2010-05-07,7,EoV,Das heutige Gesetz muss ein Einzelfall bleiben.,"Bracht-Bendt, Nicole",FDP,Aid_Last time,1,Policy
647,2010-05-07,8,EoV,"Die Bundesregierung, allen voran Bundeskanzlerin Angela Merkel und Außenminister Guido Westerwelle, haben unser Land auf der internationalen und europäischen Ebene durch ihre Verzögerungstaktik isoliert","Ferner, Elke",SPD,Crisis management_German role/image,0,Politics
